couple_1,couple_2,sum_paper
9334901600,57208899852,1
9334901600,57200161801,1
9334901600,57193922291,1
9334901600,48161914300,1
9334901600,54897909800,1
9334901600,53874159200,1
9334901600,6507868342,1
9334901600,57208974147,1
9334901600,53873553400,1
9334901600,53873608500,1
9334901600,57202636943,1
9334901600,53874158100,1
6505757323,55625410200,1
6505757323,57210302469,1
6505757323,56119246100,1
6505757323,36037263500,1
6505757323,7005646496,1
6505757323,55834784000,2
6505757323,57197731704,2
6505757323,57197730255,2
6505757323,57197732271,2
6505757323,55233408900,7
6505757323,57193833472,1
6505757323,56595065300,2
6505757323,6506884322,3
6505757323,56595279700,5
6505757323,57188509100,5
6505757323,55991217400,1
6505757323,24468719300,1
6505757323,55625597700,1
6505757323,9944012900,4
6505757323,36806230900,1
6505757323,48361942800,1
6505757323,54784138700,1
6505757323,11840021200,3
6505757323,8921529200,1
6505757323,36816515600,2
6505757323,57193673716,1
6505757323,54974181300,1
6505757323,57201944909,1
6505757323,57202781445,3
6505757323,57204553840,1
6505757323,57207305656,1
6505757323,57203277370,1
6505757323,57189241478,1
6505757323,56118795700,1
6505757323,57203203277,1
6505757323,57203212308,1
6505757323,57203006627,1
6505757323,57188871016,1
6505757323,57208722837,3
6505757323,57200102662,1
6505757323,57188976180,3
6505757323,57202778723,3
6505757323,57201448791,1
6505757323,57202040394,1
6505757323,57202036005,1
6505757323,57202039476,1
6505757323,57191610698,3
6505757323,6507498995,1
6505757323,57193931353,1
6505757323,57193824328,1
6505757323,57193830054,1
6505757323,55355315600,7
6505757323,57200161278,1
6505757323,57197729397,1
6505757323,56595109100,1
6505757323,56007691300,6
6505757323,55440223300,1
6505757323,56515303600,1
6505757323,24400166900,1
6505757323,56820209900,1
6505757323,56562700600,1
6505757323,57200625232,1
6505757323,56118598400,1
6505757323,54973804500,1
6505757323,41861831500,1
6505757323,39861399200,1
6505757323,41862250200,1
6505757323,36987333000,1
6505757323,55943452700,9
6505757323,7407130447,2
6505757323,7402908323,1
6505757323,6504527519,1
6505757323,6504452541,1
6505757323,57201603532,1
54974181100,16423632300,2
54974181100,57193832526,1
54974181100,57205972690,3
54974181100,57188977443,2
54974181100,57193862912,2
54974181100,57193834508,5
54974181100,57193830084,2
54974181100,35796300700,4
54974181100,57189234078,5
54974181100,43061741400,4
54974181100,55339290100,1
54974181100,36806230900,1
54974181100,55625635400,3
54974181100,57188972794,3
54974181100,55314539400,1
54974181100,54974181500,4
54974181100,57205093224,1
54974181100,55647163666,1
54974181100,56342256200,1
54974181100,54974181300,2
54974181100,55014464500,2
54974181100,55625485800,1
54974181100,6503996710,1
54974181100,54973804500,1
54974181100,36987333000,2
54974181100,55625519100,1
54974181100,57203101603,1
54974181100,57203158283,1
54974181100,55490339500,5
54974181100,57189244526,1
54974181100,57189239310,1
54974181100,57189234079,1
54974181100,57202899749,2
54974181100,56032320700,3
54974181100,56032156100,2
54974181100,55625606200,2
54974181100,55014602700,1
54974181100,56595104700,1
54974181100,56032479900,2
54974181100,56119196700,1
54974181100,56031987500,1
54974181100,57204365420,1
54974181100,55396194200,1
54974181100,55013255900,1
54974181100,55489887000,1
54974181100,54974181200,1
16423632300,55396730800,3
16423632300,55089397700,1
16423632300,57193832526,1
16423632300,36815737800,1
16423632300,57193830084,1
16423632300,6603537195,3
16423632300,57206842425,1
16423632300,13807692900,2
16423632300,57200397070,1
16423632300,57188972794,1
16423632300,57194240216,1
16423632300,55991253400,1
16423632300,57209473358,1
16423632300,56741484700,4
16423632300,57204394558,1
16423632300,57203281957,1
16423632300,21834743200,5
16423632300,57193824396,4
16423632300,56766172700,1
16423632300,57195203756,1
16423632300,57193869197,2
16423632300,57203212325,1
16423632300,6503996710,1
16423632300,57195237898,1
16423632300,57195237543,1
16423632300,57021944100,1
16423632300,6602732417,3
16423632300,54797353100,3
16423632300,56127179900,1
16423632300,55814271300,1
16423632300,57211234744,2
16423632300,54973671200,1
16423632300,57205475378,1
16423632300,57189039554,1
16423632300,6603094693,1
16423632300,36181688200,1
16423632300,9733768300,1
16423632300,56900015400,1
16423632300,8959794200,1
16423632300,35277210200,1
16423632300,55371811200,2
16423632300,55627610900,1
16423632300,36656758200,1
16423632300,57194240337,1
16423632300,56104320600,1
16423632300,24831729700,1
16423632300,36659899300,1
16423632300,34267500400,1
16423632300,9336528700,1
16423632300,7006145077,3
16423632300,7006857326,1
15064729000,24338175100,1
15064729000,11840021200,2
15064729000,57203287437,1
15064729000,7201962404,28
15064729000,57203282759,1
15064729000,57203284474,1
15064729000,57203153512,1
15064729000,6602605459,2
15064729000,36194656100,2
15064729000,37111026400,1
15064729000,55879266700,1
15064729000,36628760200,1
15064729000,6701541009,2
15064729000,6603762835,2
15064729000,6504489213,1
24338175100,24468719300,2
24338175100,57203153512,1
24338175100,57074026400,1
24338175100,56595246500,1
24338175100,57191727931,1
24338175100,7101797961,5
24338175100,12241494000,5
24338175100,7003547161,1
24338175100,13805272600,1
57195612312,57200214175,2
57195612312,57207806424,1
57195612312,57201990089,1
57195612312,57195614242,1
57195612312,57200211407,1
57195612312,57203115107,2
57195612312,57202980449,1
57195612312,57200214510,1
36991829400,56411999700,2
36991829400,7202700545,14
36991829400,7402378359,14
36991829400,57203163334,1
36991829400,6602529684,3
36991829400,55545899100,1
36991829400,16646542900,1
36991829400,55603584000,1
36991829400,6506584789,2
36991829400,25927652200,2
36991829400,6602669130,2
36991829400,55925235100,2
36991829400,55361060100,2
36991829400,37017591800,2
36991829400,56426366300,2
36991829400,26644230600,2
36991829400,23470097100,2
36991829400,56764616500,2
36991829400,57196586766,1
36991829400,56763588800,1
36991829400,56986620500,1
36991829400,55030090300,1
36991829400,55027796600,1
36991829400,6506274605,1
36991829400,35170655700,5
36991829400,54916167300,1
36991829400,36992578100,1
24537903000,24536664300,3
24537903000,57200074279,4
24537903000,36554801500,1
24537903000,57205093240,2
24537903000,23494076300,1
24537903000,8921529200,3
24537903000,7402829702,1
24537903000,14049161500,1
24537903000,36816515600,2
24537903000,57156569500,1
24537903000,36057614100,1
24537903000,8940034700,1
57191851850,57203859161,1
57191851850,57210847043,1
57191851850,24536664300,2
57191851850,57205029620,1
57191851850,57204945319,1
57191851850,57203092481,1
57191851850,36337949500,2
57191851850,9944012900,1
57191851850,36806230900,1
57191851850,36194762800,8
57191851850,6506896570,7
57191851850,57211393688,1
57191851850,57211275068,1
57191851850,7409631251,1
57191851850,57211273162,1
57191851850,57211270624,1
57191851850,56820169100,1
57191851850,56579900200,1
57191851850,57205022352,2
57191851850,57194542122,1
57191851850,56258090900,1
57191851850,56257396000,1
57191851850,57205459624,1
57191851850,57193666780,1
57191851850,57189355900,1
57191851850,57204542914,1
57191851850,56415105500,1
57191851850,56596754100,1
57191851850,57191838979,2
55396730800,55625472900,1
55396730800,55089397700,4
55396730800,56576402900,1
55396730800,57188977443,1
55396730800,57188972794,1
55396730800,57208017412,1
55396730800,57208016309,1
55396730800,57189213600,1
55396730800,57201446053,1
55396730800,23094683400,17
55396730800,57194726981,4
55396730800,57193833463,3
55396730800,57200213915,1
55396730800,57210235140,1
55396730800,57201672564,1
55396730800,57190393060,6
55396730800,57188872133,2
55396730800,57193823709,1
55396730800,56593208200,1
55396730800,57164716100,2
55396730800,57210462184,1
55396730800,22434417500,5
55396730800,25646715100,2
55396730800,57210962568,1
55396730800,56891476200,1
55396730800,57190800029,2
55396730800,57209473358,1
55396730800,56741484700,5
55396730800,7005393567,1
55396730800,56429926000,1
55396730800,51864959500,1
55396730800,55437976200,1
55396730800,55203562900,5
55396730800,55845348400,3
55396730800,57210462301,1
55396730800,57204395981,1
55396730800,57204394663,1
55396730800,57204390622,1
55396730800,57204392790,1
55396730800,57204393967,1
55396730800,57193828874,3
55396730800,56495469900,2
55396730800,57204394583,1
55396730800,57193831587,1
55396730800,57205239674,1
55396730800,57204397463,1
55396730800,57204394268,1
55396730800,57204394558,1
55396730800,57200722066,1
55396730800,57195718977,1
55396730800,57203281957,1
55396730800,57201499251,1
55396730800,57201501881,1
55396730800,57194210702,1
55396730800,57203688954,1
55396730800,57200934854,1
55396730800,57204708169,1
55396730800,57203785242,1
55396730800,57200944950,1
55396730800,36863370000,9
55396730800,57193832731,1
55396730800,57190390119,2
55396730800,57200339263,1
55396730800,57200281997,1
55396730800,57195614375,1
55396730800,56595210300,1
55396730800,57206039981,1
55396730800,57188987071,1
55396730800,56454395200,3
55396730800,56165264600,2
55396730800,55129564700,1
55396730800,56940791200,1
55396730800,56596678800,2
55396730800,56118930500,1
55396730800,56260790200,1
55396730800,56021970300,1
55396730800,55588021400,1
55396730800,56021770300,1
55396730800,7401620219,1
55396730800,7004597328,1
55396730800,55324508700,1
55396730800,49861050500,1
57208573398,57210765895,1
57208573398,57202774843,1
55625472900,56118765200,2
55625472900,56118739000,1
55625472900,57210462184,1
55625472900,22434417500,1
55625472900,57203159365,1
55625472900,57205093164,1
55625472900,57193829881,1
55625472900,56595159300,1
55625472900,55625376600,2
55625472900,56348991800,1
55625472900,55625345600,1
55625472900,55625381300,1
55625410200,54974181500,1
55625410200,57210598997,1
55625410200,57210558262,1
55625410200,57210556655,1
55625410200,57210601662,1
55625410200,57207309127,1
55625410200,57189241478,2
55625410200,56118795700,2
55625410200,56119316600,1
55625410200,55625664000,2
55625410200,55625485800,1
55089397700,36816515600,1
55089397700,57201446053,1
55089397700,23094683400,1
55089397700,57193833463,1
55089397700,57200213915,1
55089397700,57193828874,1
55089397700,57204394268,1
55089397700,57204708169,1
55089397700,57204425919,1
55089397700,57207301910,1
55089397700,57193826781,1
55089397700,57193827852,1
55089397700,26428905600,1
55089397700,6603477220,1
57190002779,56595080500,1
57190002779,57193835328,1
57190002779,57193693543,1
57190002779,57211147671,1
55893882700,56596713900,1
55893882700,57164716100,1
57193832526,57203063873,1
57193832526,57193862912,1
57193832526,57193830084,1
57193832526,55991217400,1
57193832526,13807692900,1
57193832526,57195237898,1
57193832526,57195237543,1
57193832526,57021944100,1
57193832526,55490339500,3
57193832526,55793189237,2
57193832526,57194845546,2
57193832526,57203154062,1
57193832526,55980501200,1
57203838557,57208426075,1
55314037600,57204431698,1
55314037600,24468719300,3
55314037600,56905465300,1
55314037600,57203203277,1
55314037600,57207315500,1
55314037600,57203133115,1
55314037600,56960649600,1
55314037600,57210130472,1
55314037600,57201182727,2
55314037600,57193824227,1
55314037600,57207741109,1
55314037600,57207736464,1
55314037600,57207733231,1
55314037600,57201983095,2
55314037600,57203205929,1
55314037600,57201189806,1
55314037600,57203158283,1
55314037600,57203278569,1
55314037600,57193791438,1
55314037600,57203286258,1
55314037600,57203203154,1
55314037600,57203211458,1
55314037600,57203208857,1
55314037600,50361425100,1
57188985063,57188982545,1
57188985063,57188973402,1
57188985063,55926240900,1
57188985063,56454337500,1
55513678400,6701518493,4
55513678400,36089156900,4
55513678400,56785196600,2
55513678400,56109077100,3
55513678400,57193080144,3
55513678400,57204767591,3
14825905800,57203176207,1
14825905800,6701408462,1
57210302469,6506884322,1
57210302469,6507498995,1
57210302469,57193931353,1
56110326700,57188868256,1
56110326700,57200637185,1
56110326700,57193048432,3
56110326700,12795911600,2
56110326700,7003474965,1
56110326700,7004607859,1
57207760083,57189340228,1
57207760083,57207770103,1
57207760083,6507148897,1
57189340228,57207770103,1
57189340228,6507148897,1
57189340228,6503996710,4
57189340228,57196389911,1
57189340228,55336774400,1
57189340228,56118926700,3
57189340228,57190743208,3
57207770103,6507148897,1
57201688510,54791173900,2
57201688510,57201685035,2
57201688510,57193707432,2
57201688510,55331105300,1
54791173900,57201685035,2
54791173900,57193707432,2
54791173900,55331105300,1
57201685035,57193707432,2
57201685035,55331105300,1
57193707432,55331105300,1
57206668393,37049523800,1
57206668393,36982794300,1
37049523800,36982794300,1
57053392900,13403740100,1
13403740100,6506236074,3
13403740100,6602940740,1
13403740100,57203859161,4
13403740100,57211239831,1
13403740100,57211243607,1
13403740100,57205021853,1
13403740100,57195904726,2
13403740100,57204197320,1
13403740100,57204197208,1
13403740100,57203065950,2
13403740100,16309200100,1
13403740100,56411854200,1
13403740100,57202756214,1
13403740100,55014617600,1
13403740100,57015448400,2
13403740100,30467852500,1
13403740100,55320586000,1
13403740100,57196027655,1
13403740100,56119371400,1
13403740100,57196195992,1
13403740100,57195917355,1
13403740100,57195919380,1
13403740100,55990199600,2
13403740100,57193741928,1
13403740100,57192645368,1
13403740100,57192397067,1
13403740100,57189686030,1
13403740100,57189684437,1
13403740100,56705417200,1
57210473582,6506721930,1
57210473582,57205093207,2
57210473582,57207046701,1
6506721930,57205093207,1
57205093207,57207046701,1
55001755600,55001755500,2
57204156065,57194213010,1
57204156065,57207310513,1
57204156065,57204155410,1
57204156065,57204154823,1
57207310835,57207307277,1
57207310835,57207314182,1
57207310835,57207302645,1
57207310835,57207301231,1
57208600781,55648638200,1
55648638200,57207598085,1
55648638200,56268555600,1
55648638200,57210465873,1
55648638200,57202132579,2
55648638200,57203206258,1
55648638200,57202131034,1
57208594808,57208593224,1
57200216451,57200214510,1
57200216451,57202460761,1
57200216451,57200215972,1
57200216451,6506481139,1
57208593594,57208597898,1
57208593594,57194714615,1
57208597898,57194714615,1
57194714615,57208279850,1
57194714615,57194717741,1
57194714615,57200534416,1
57194714615,57194420367,1
57208600184,57194213010,1
57208600184,57202226537,1
57208600184,57208597276,1
57194213010,57202226537,1
57194213010,57208597276,1
57194213010,57207598085,1
57194213010,57207310513,1
57194213010,56268555600,1
57194213010,57211059562,1
57194213010,57210468035,1
57194213010,57210461940,1
57194213010,57210460909,1
57194213010,57194209488,1
57194213010,57211267086,1
57194213010,57211275208,1
57202226537,57208597276,1
57203841017,57201990089,1
57203841017,57202980449,1
56242366200,57210471237,1
56242366200,57200212710,1
56242366200,57200216409,1
56242366200,57205126256,1
56242366200,57205123483,1
56242366200,57205123217,1
56242366200,57202129746,1
56242366200,57188863265,1
56242366200,57210468070,1
56242366200,6602725346,1
56242366200,14019972600,1
56242366200,56906981800,1
56242366200,57144449500,1
56242366200,57208282567,1
57210471237,57200212710,1
6506236074,6602940740,1
6506236074,57015448400,1
6506236074,30467852500,1
6506236074,57195917355,2
6506236074,57195919380,2
6506236074,56022004700,1
6506236074,6507726552,1
56582236000,57203859161,1
56582236000,57210847043,1
57203859161,57210847043,15
57203859161,56582260700,1
57203859161,57208010152,1
57203859161,57207736043,1
57203859161,24536664300,3
57203859161,57207731117,1
57203859161,57202577227,3
57203859161,57194546265,1
57203859161,57205358957,1
57203859161,55625658900,1
57203859161,57205029620,2
57203859161,57205021853,1
57203859161,57195904726,3
57203859161,57205028023,1
57203859161,57204945319,1
57203859161,57204197320,1
57203859161,57203065950,1
57203859161,57203092481,1
57203859161,57203058557,1
57203859161,36337949500,2
57203859161,57203066780,1
57203859161,56958616200,1
57203859161,56411854200,3
57203859161,57203090511,1
57203859161,57189239308,1
57203859161,55835973000,1
57203859161,57194545619,1
57203859161,57194550912,1
57203859161,57194541043,1
57203859161,57194651533,1
57203859161,55848102300,1
57203859161,57192397067,1
57203859161,36194762800,1
57203859161,6506896570,1
57203859161,56820169100,1
57210847043,56582260700,1
57210847043,57208010152,1
57210847043,57207736043,1
57210847043,24536664300,3
57210847043,57207731117,1
57210847043,57202577227,3
57210847043,57194546265,1
57210847043,57205358957,1
57210847043,55625658900,1
57210847043,57205029620,1
57210847043,57205028023,1
57210847043,57204945319,1
57210847043,57203092481,1
57210847043,57203058557,1
57210847043,36337949500,1
57210847043,57203066780,1
57210847043,56958616200,1
57210847043,57203090511,1
57210847043,57189239308,1
57210847043,55835973000,1
57210847043,36806230900,1
57210847043,36194762800,1
57210847043,6506896570,1
57210847043,56415105500,1
57210847043,56596754100,1
57207598085,57207307277,1
57207598085,57200214175,1
57207598085,56268555600,1
57207307277,57200214175,2
57207307277,57200213020,1
57207307277,57205118201,1
57207307277,57200214510,1
57207307277,57203134899,1
57207307277,57207314182,1
57207307277,57207302645,1
57207307277,57207301231,1
57200214175,57189267265,1
57200214175,57200213020,1
57200214175,57201990089,1
57200214175,57205118201,1
57200214175,57202980449,1
57200214175,57200214510,2
57200214175,57211268648,1
57200214175,57211266496,1
57200214175,57203177429,1
57200214175,57189356650,1
57200214175,57203134899,1
57200214175,57200211350,1
57200214175,57200216996,1
57200214175,57200216007,1
57200214175,57200213312,1
53980458700,57207764868,1
57207736043,24536664300,1
24536664300,57205028023,1
24536664300,57204945319,2
24536664300,57203092481,1
24536664300,36337949500,1
24536664300,9944012900,1
24536664300,36194762800,1
24536664300,6506896570,1
24536664300,57211393688,1
57207731117,57202577227,1
57202577227,57203066780,1
57202577227,56958616200,1
57202577227,57203090511,1
57202577227,57189239308,1
57202577227,55835973000,1
57193119499,57207310563,1
57193119499,57207295843,1
57207310563,57207295843,1
57190164831,57207312838,1
57190164831,57207308809,1
57190164831,57207301061,1
57207312838,57207308809,1
57207312838,57207301061,1
57207312838,57204197661,1
57207312838,57211273885,1
57207312838,57211275405,1
57207312838,57211271684,1
57207312838,57211273978,1
57207308809,57207301061,1
57207690915,56268555600,1
56268555600,57210465873,1
57211239831,57211243607,1
57160272300,57193735556,1
57160272300,55203594300,1
57160272300,57209643607,1
57193735556,55203594300,1
57193735556,57209643607,1
55203594300,57209643607,1
56461361200,57207046701,1
56461361200,57204430045,1
56461361200,57204786705,1
56461361200,56626091000,1
57200216409,57205126256,1
57200216409,57205123483,1
57200216409,57205123217,1
57205126256,57205123483,1
57205126256,57205123217,1
57205123483,57205123217,1
57202129746,57188863265,1
57204430045,57204435956,1
57204430045,57188977443,1
57204430045,57204421633,1
57204430045,57204417633,1
57204430045,57204343112,1
55008449900,57189267265,2
55008449900,53264599300,1
55008449900,55514008400,2
55008449900,57189256576,1
55008449900,57193688814,1
57210630563,57205062060,1
57205029620,36337949500,1
57205029620,36194762800,1
57205029620,6506896570,1
57205029620,56820169100,1
57205023239,57205020660,1
57205021853,57195904726,1
57195904726,57203065950,1
57195904726,56411854200,1
57204945319,36194762800,1
57204945319,6506896570,1
57204197208,57203065950,1
57203065950,56411854200,1
57210465441,57210468803,1
57210465441,57211275028,1
57210465441,57211267831,1
57210465441,57211271386,1
57210465441,57211273278,1
57209969714,57205060763,1
57209969714,57209975989,1
57205060763,57209975989,1
57205060763,57205061070,1
57205060763,57205057715,1
57205060763,57205064602,1
57209975989,57211276137,1
57209975989,57211266018,1
57209975989,57211276568,1
57210468035,57210461940,1
57210468035,57210460909,1
57210461940,57210460909,1
57188979780,57207303690,1
57188979780,57207311747,1
57188979780,57207307142,1
57188979780,57207309284,1
57188979780,57210772882,1
57188979780,57203112194,1
57188979780,57201985081,1
57188979780,57189247598,2
57208575837,57208575333,1
57202132579,57203206258,1
57202132579,57202131034,1
57207806424,57203138269,1
57207806424,57189267265,2
57207806424,53264599300,2
57207806424,56595279700,1
57207806424,57200211407,2
57207806424,57201447112,1
57203138269,57189267265,2
57203138269,53264599300,1
57203138269,56237045300,1
57203138269,57202774843,1
57203138269,57200213915,1
57203138269,56698234300,1
57203138269,57211243305,1
57203138269,57211242562,1
57203138269,57211244832,1
57203138269,57194547794,1
57203138269,57191851357,1
57203138269,57202816502,1
57203138269,57202785808,1
57203138269,56580224900,1
57189267265,53264599300,4
57189267265,57194948202,2
57189267265,57200213020,3
57189267265,57200217166,2
57189267265,55514008400,2
57189267265,57201990089,2
57189267265,56237045300,2
57189267265,56595080500,8
57189267265,57200211407,2
57189267265,57189213600,1
57189267265,57203115107,1
57189267265,57189256576,2
57189267265,57193485049,3
57189267265,57200213915,1
57189267265,57201672564,1
57189267265,57200214510,3
57189267265,57203134899,1
57189267265,57191851357,1
57189267265,57202816502,1
57189267265,57190393060,1
57189267265,57203115312,2
57189267265,56905441800,1
57189267265,57210766788,3
57189267265,57193493583,1
57189267265,57189270102,2
57189267265,57188872133,1
57189267265,57193493629,1
57189267265,57201985094,1
57189267265,57201981831,1
57189267265,57189256951,1
57189267265,57193688814,1
57189267265,57193688134,1
57189267265,57193485236,2
53264599300,55514008400,2
53264599300,57201990089,1
53264599300,56595279700,1
53264599300,7409597642,4
53264599300,57189256576,1
53264599300,57200213915,1
53264599300,57200214510,1
53264599300,57203115312,1
53264599300,57193829506,1
53264599300,57210766788,1
53264599300,57201446744,1
53264599300,57189347061,2
6602725346,14019972600,1
6602725346,56906981800,1
6602725346,55844904400,1
6602725346,13104011100,1
14019972600,56906981800,1
57203063403,57203063873,1
57203063403,56703537300,1
57203063873,56703537300,1
57203063873,57193834508,1
57203063873,55490339500,2
57203063873,57203154062,1
57194717741,57202151978,1
57194717741,57194420367,1
57202154279,39761245500,1
57202154279,16309200100,1
39761245500,16309200100,1
16309200100,55320586000,1
16309200100,57194216833,1
16309200100,57194211796,1
57203092481,36337949500,1
57203092481,9944012900,1
57203092481,57211393688,1
57203058557,36337949500,1
36337949500,9944012900,1
36337949500,36194762800,1
36337949500,6506896570,1
36337949500,57211393688,1
36337949500,56820169100,1
57203066780,56958616200,1
56411854200,57194545619,1
56411854200,57194550912,1
56411854200,57194541043,1
57203090511,57189239308,1
57203090511,55835973000,1
57189239308,55835973000,1
55932622400,57200114199,1
55932622400,57209270756,1
57204155410,57204154823,1
57202756214,55014617600,1
57015448400,30467852500,1
57015448400,57189686030,1
57015448400,57189684437,1
57196027655,56119371400,1
56119371400,56595080500,1
56119371400,56119319400,3
56119371400,56595141900,1
56119371400,56165628100,1
57194550912,57194541043,1
57194216833,57194211796,1
57194948090,57194948202,1
57194948202,57189213600,1
57194948202,57201672564,1
57194948202,57188872133,1
57193696352,57193689248,1
57193696352,57193689844,1
57193689248,57193689844,1
57193689248,57200211407,1
57193689248,57203115107,1
57193689248,57203201305,1
57193689248,57190393060,1
57193689248,57201949089,1
57193689248,57203202756,1
57193689248,57203115312,1
57195917355,57195919380,2
57195917355,56022004700,1
57195917355,6507726552,1
57195919380,56022004700,1
57195919380,6507726552,1
57194651533,55848102300,1
55990199600,57193741928,1
55990199600,57192645368,1
55990199600,56958634200,2
55990199600,56119284600,2
55990199600,56208949800,2
55990199600,56119246100,2
56022004700,6507726552,1
56958634200,56119284600,2
56119284600,56208949800,1
56119284600,35796300700,1
56119284600,55625457200,1
56119284600,55015183800,1
57192377502,57192379966,1
57189686030,57189684437,1
56208949800,56119246100,1
56208949800,35796300700,1
56208949800,55625457200,2
56208949800,35293930100,1
56208949800,24468719300,1
56119246100,48361942800,1
56119246100,57189047319,1
55813086900,56576402900,1
55813086900,57188577078,1
55813086900,55797660700,1
55813086900,54791665700,1
55813086900,55584953900,1
55355367300,55356342100,1
57035637000,57035596300,1
56071622700,56071233900,1
6701908788,8659072400,2
6701908788,14021930700,1
6701908788,37013447500,1
6701908788,55884701300,1
57207295828,57207295985,1
57194029220,57207302399,1
57203279661,24768359400,1
24768359400,57193693925,1
24768359400,57200656560,1
24768359400,57193827905,1
24768359400,6701714849,1
57193693925,55514008400,1
57193693925,57190393060,1
57193693925,57193693543,1
57205972690,55905717300,1
57205972690,36037263500,3
57205972690,7005646496,3
57205972690,36987586100,1
57205972690,36987733700,1
57205972690,6602213998,1
57205972690,43061741400,1
57205972690,55339290100,1
57205972690,55625635400,1
57205972690,54974181500,4
57205972690,57205093224,1
57205972690,56694938800,1
57205972690,55625581700,1
57205972690,55625482600,1
57205972690,56342256200,2
57205972690,55014082700,2
57205972690,54974181300,3
57205972690,8883530800,2
57205972690,55014464500,1
57205972690,54973804500,1
57205972690,55490339500,1
57205972690,56032320700,1
57205972690,56032156100,1
57205972690,55625606200,1
57205972690,55014602700,1
57205972690,56032479900,1
57205972690,55013255900,1
57205972690,54974181200,1
57205972690,57210080287,1
57205972690,57202907571,1
57205972690,57200744005,1
57205972690,57192308526,1
57205972690,55659657300,1
55905717300,36037263500,1
55905717300,7005646496,1
36037263500,7005646496,20
36037263500,36987586100,1
36037263500,36987733700,1
36037263500,6602213998,2
36037263500,36004578200,1
36037263500,35796300700,1
36037263500,57189234078,1
36037263500,11840021200,10
36037263500,55314539400,1
36037263500,57188984882,1
36037263500,8883530800,2
36037263500,55014464500,1
36037263500,41861831500,2
36037263500,39861399200,2
36037263500,41862250200,1
36037263500,36987333000,3
36037263500,35365171900,3
36037263500,55659657300,1
36037263500,35328089800,2
36037263500,35304771500,1
36037263500,35364718700,1
36037263500,7102069340,3
36037263500,7005751443,1
36037263500,7101883099,3
7005646496,36987586100,1
7005646496,36987733700,1
7005646496,6602213998,2
7005646496,36004578200,1
7005646496,35796300700,1
7005646496,57189234078,1
7005646496,11840021200,7
7005646496,55314539400,1
7005646496,57188984882,1
7005646496,8883530800,2
7005646496,55014464500,1
7005646496,41861831500,2
7005646496,39861399200,2
7005646496,41862250200,1
7005646496,36987333000,3
7005646496,35365171900,3
7005646496,55659657300,1
7005646496,35328089800,2
7005646496,35304771500,1
7005646496,35364718700,1
7005646496,7005751443,1
7005646496,7101883099,2
36987586100,36987733700,1
36987586100,6602213998,1
36987733700,6602213998,1
6602213998,36004578200,1
8980537400,8980537100,2
8980537400,56231744500,1
8980537400,55667111400,1
8980537100,56231744500,1
8980537100,55667111400,1
57204431698,57204417142,1
57204431698,57204434458,1
57204431698,57193141477,1
57204431698,57204432757,1
57204431698,57204420550,1
57204417142,57204434458,1
57204417142,57193141477,1
57204417142,57204432757,1
57204417142,57204420550,1
57204434458,57193141477,1
57204434458,57204432757,1
57204434458,57204420550,1
57193141477,57204432757,1
57193141477,57204420550,1
57204432757,57204420550,1
57197732226,57203407861,1
57197732226,56413035400,1
57197732226,57203409198,1
57197732226,8876646400,1
57203407861,56413035400,1
57203407861,57203409198,1
57203407861,8876646400,1
56413035400,57203409198,1
56413035400,8876646400,6
56413035400,13806682500,5
56413035400,13610913700,3
56413035400,6504641182,2
56413035400,35204031900,2
56413035400,56982672500,2
56413035400,57002403900,1
56413035400,56442825900,3
56413035400,7003524142,3
56413035400,6701464856,3
56413035400,14014149800,3
56413035400,55426308900,3
56413035400,56113121200,3
56413035400,7005575114,3
56413035400,7102737492,2
56413035400,16031129800,2
56413035400,7003679538,2
56413035400,57203774541,2
56413035400,24171247000,2
56413035400,57031748000,2
56413035400,8768122000,1
56413035400,8902317200,2
56413035400,56440101100,1
57203409198,8876646400,1
8876646400,56318688900,1
8876646400,13806682500,12
8876646400,13610913700,13
8876646400,36499648500,1
8876646400,55920281500,1
8876646400,42862074000,1
8876646400,16550808400,2
8876646400,57191668076,3
8876646400,55813191900,5
8876646400,6506219996,5
8876646400,56443561000,2
8876646400,54583134800,2
8876646400,8968017800,1
8876646400,6504641182,5
8876646400,35204031900,2
8876646400,56982672500,2
8876646400,57002403900,1
8876646400,57187582800,1
8876646400,56442825900,5
8876646400,8652033100,2
8876646400,36116605600,1
8876646400,57002202900,2
8876646400,7201479719,2
8876646400,15052044800,2
8876646400,55496905200,1
8876646400,55866504500,1
8876646400,35227399700,1
8876646400,6505817089,1
8876646400,15835503600,1
8876646400,35228201700,1
8876646400,7003524142,5
8876646400,6701464856,5
8876646400,14014149800,5
8876646400,55426308900,3
8876646400,56113121200,5
8876646400,7005575114,5
8876646400,57188451100,1
8876646400,7102737492,4
8876646400,55941882400,1
8876646400,6505917224,1
8876646400,6507586219,1
8876646400,57203202558,1
8876646400,6507160931,2
8876646400,16031129800,2
8876646400,7003679538,3
8876646400,57203774541,2
8876646400,24171247000,2
8876646400,57031748000,2
8876646400,8768122000,1
8876646400,8902317200,2
8876646400,56440101100,1
8876646400,23009745000,1
8876646400,56559730600,1
8876646400,57207371131,1
8876646400,7402209477,1
8876646400,6602813166,1
8876646400,30267595600,1
8876646400,23390358300,1
8876646400,55568137400,2
8876646400,36447632600,1
8876646400,7005680695,4
8876646400,55814521900,1
8876646400,50262989400,3
8876646400,55879448100,2
57200213020,57200217166,4
57200213020,55514008400,3
