h_index_1,couple_name_1,couple_1,couple_2,couple_name_2,h_index_2,sum_paper
10,Petrus Mursanto,24176993000,57188972794,Novian Habibie,2,4
5,Arief Ramadhan,53264599300,7409597642,Muladno,6,4
30,Krzysztof Janowicz,13610913700,7005575114,Peter Howard Wiebe,47,4
10,M. Ivan Fanany,6505757323,9944012900,Yaya Heryadi,5,4
7,Mirna Adriani,35611399700,7202683282,Tomoki Toda,28,4
18,Wisnu Jatmiko,8568432600,8883530800,Abdul Muis,6,4
32,Pascal Hitzler,8876646400,7005680695,Frederick W. Maier,10,4
1,Ika Arthalia Wulandari,57200213020,57200217166,Izzah Fadhilah Akmaliah,1,4
18,Wisnu Jatmiko,8568432600,54974181300,Faris Al Afif,3,4
7,Mirna Adriani,35611399700,36141167700,Graham Neubig,17,4
1,Fatimah Azzahro,57194160083,56363073800,Muhammad Rifki Shihab,4,4
9,Achmad Nizar Hidayanto,57205093001,6701908788,Stéphane Bressan,16,4
2,Belawati H. Widjaja,24537903000,57200074279,Maria Susan Anggreainy,0,4
6,Yudho Giri Sucahyo,6507465058,56580224900,Darmawan Napitupulu,8,4
7,Mirna Adriani,35611399700,23392603400,Herika Hayurani,2,4
32,Pascal Hitzler,8876646400,7102737492,Lisa Raymond,4,4
18,Wisnu Jatmiko,8568432600,56118765200,Yulistiyan Wardhana,2,4
7,Indra Budi,14021131100,57203838557,Muhammad Okky Ibrohim,1,3
2,A. A. Waskita,54797353100,56104320600,Pratama Dahlian Persadha,1,3
5,Ito Wasito,6503996710,56118926700,Aries Fitriawan,3,3
6,Andros Tjandra,56118795700,12807978200,Sakriani Sakti,11,3
10,M. Ivan Fanany,6505757323,57188976180,Timotius Devin,1,3
6,Andros Tjandra,56118795700,57037487300,Satoshi Nakamura,13,3
7,Yingjie Hu,56442825900,7005575114,Peter Howard Wiebe,47,3
7,Indra Budi,14021131100,6505757323,M. Ivan Fanany,10,3
8,Muhammad Anwar Ma’sum,54974181100,57188972794,Novian Habibie,2,3
7,Indra Budi,14021131100,55813086900,Hisar Maruli Manurung,2,3
5,Ito Wasito,6503996710,57190743208,Mukhlis Amien,3,3
10,M. Ivan Fanany,6505757323,11840021200,Benyamin Kusumoputro,10,3
7,T. Basaruddin,9334901600,54973804500,Elly Matul Imah,6,3
5,Ito Wasito,6503996710,55336774400,Ionia Veritawati,2,3
7,Indra Budi,14021131100,6701908788,Stéphane Bressan,16,3
7,Indra Budi,14021131100,55514008400,Puji Rahayu,3,3
9,Michelle Cheatham,13806682500,7003679538,Tim Finin,46,3
10,M. Ivan Fanany,6505757323,57202778723,Lintang Adyuta Sutawika,2,3
4,Eko Kuswardono Budiardjo,6505807438,57203922071,Zainal A.Hasibuan,7,3
6,Robert A. Arko,7003524142,55426308900,Peng Ji,4,3
2,Belawati H. Widjaja,24537903000,8921529200,Rahmat Widyanto,8,3
7,Yingjie Hu,56442825900,56113121200,Adam I. Shepherd,4,3
6,Jan Pidanič,21834743200,6602732417,Zdeněk Němec,6,3
3,Ave Adriana Pinem,56626063000,56626091000,Haya Rizqi Fajrina,1,3
7,Yingjie Hu,56442825900,55426308900,Peng Ji,4,3
7,Indra Budi,14021131100,57193492884,Ahmad Fauzie,1,3
3,Judhi Santoso,53264786200,7006224812,G. D. Van Albada,8,3
6,Robert A. Arko,7003524142,7003679538,Tim Finin,46,3
6,Dana Indra Sensuse,53264793000,57195612312,Iik Wilarso,0,3
1,Rindra Wiska,57193825322,57188972794,Novian Habibie,2,3
10,M. Ivan Fanany,6505757323,57208722837,Muhammad Rizki Aulia Rahman Maulana,1,3
4,Qorib Munajat,57190865720,14021131100,Indra Budi,7,3
6,Dana Indra Sensuse,53264793000,57200211407,Pamela Kareen,1,3
8,Muhammad Anwar Ma’sum,54974181100,57205972690,Adi Wibowo,5,3
6,Rueycheng Chen,35184848800,56254255800,Falk Scholer,19,3
18,Kousuke Sekiyama,7005646496,36987333000,Andreas Febrian,4,3
18,Kousuke Sekiyama,7005646496,35365171900,W. Pambuko,3,3
6,Rueycheng Chen,35184848800,7006788293,W. Bruce Croft,66,3
19,Falk Scholer,56254255800,7202315611,Mark A. Sanderson,30,3
66,W. Bruce Croft,7006788293,7202315611,Mark A. Sanderson,30,3
6,Dana Indra Sensuse,53264793000,57193833463,Malikus Sumadyo,2,3
8,Charles F. Vardeman,6506219996,56443561000,Holly T. Ferguson,3,3
4,Setiadi Yazid,6506236236,57189340228,Arida Ferti Syafiandini,3,3
6,Cynthia L. Chandler,14014149800,55426308900,Peng Ji,4,3
10,M. Ivan Fanany,6505757323,6506884322,Sastra Kusuma Wijaya,5,3
32,Pascal Hitzler,8876646400,7003679538,Tim Finin,46,3
6,Dana Indra Sensuse,53264793000,23467371600,Adila Alfa Krisnadhi,8,3
10,M. Ivan Fanany,6505757323,57191610698,Ahmad Arinaldi,1,3
6,Dana Indra Sensuse,53264793000,57207307277,Andy Syahrizal,0,3
7,Indra Budi,14021131100,57200186028,Evi Yulianti,3,3
7,Putu Wuri Handayani,37013424100,56461394900,Kasiyah,4,3
34,Suzanne M.C. Carbotte,6701464856,7003679538,Tim Finin,46,3
6,Dana Indra Sensuse,53264793000,57189270102,Erzi Hidayat,1,3
6,Dana Indra Sensuse,53264793000,57194547794,Raisiffah Kunthi,1,3
7,Putu Wuri Handayani,37013424100,56626091000,Haya Rizqi Fajrina,1,3
4,Ika Alfina,55867324700,6505757323,M. Ivan Fanany,10,3
10,M. Ivan Fanany,6505757323,57202781445,Muhammad Ihsan Mas,1,3
6,Dana Indra Sensuse,53264793000,57205021938,Shidiq Al Hakim,0,3
34,Suzanne M.C. Carbotte,6701464856,55426308900,Peng Ji,4,3
7,Putu Wuri Handayani,37013424100,56118956200,Ida Ayu Kadek Trisnanty,1,3
8,Muhammad Anwar Ma’sum,54974181100,55625635400,Adi Nurhadiyatna,7,3
9,Harry Budi Santoso,55396730800,56454395200,Andika Yudha Utomo,4,3
8,G. D. Van Albada,7006224812,7006010423,Peter M.A. Sloot,33,3
3,Nazifa Karima,56413035400,13610913700,Krzysztof Janowicz,30,3
7,Tom Narock,6504641182,7003679538,Tim Finin,46,3
1,Muhammad Ihsan Mas,57202781445,57202778723,Lintang Adyuta Sutawika,2,3
10,Aniati Murni Arymurthy,36815724000,56049606100,Edy Winarno,4,3
10,Aniati Murni Arymurthy,36815724000,6506899735,Agus Harjoko,8,3
5,Wahyu Catur Wibowo,56126778500,57189256951,Wina Permana Sari,2,3
10,Aniati Murni Arymurthy,36815724000,56200121800,Rahmat Arief,1,3
4,Setiadi Yazid,6506236236,7102957682,Hussein T. Mouftah,43,3
6,Heru Suhartanto,16423632300,54797353100,A. A. Waskita,2,3
7,Yingjie Hu,56442825900,6701464856,Suzanne M.C. Carbotte,34,3
2,Widijanto Satyo Nugroho,57193834555,57188972794,Novian Habibie,2,3
10,Aniati Murni Arymurthy,36815724000,8876439700,Edi Winarko,7,3
9,Harry Budi Santoso,55396730800,55845348400,Kusuma Ayu Laksitowening,3,3
32,Pascal Hitzler,8876646400,57191668076,Md Kamruzzaman Sarker,3,3
7,Yingjie Hu,56442825900,7003524142,Robert A. Arko,6,3
6,Heru Suhartanto,16423632300,6602732417,Zdeněk Němec,6,3
6,Cynthia L. Chandler,14014149800,7003679538,Tim Finin,46,3
6,Heru Suhartanto,16423632300,7006145077,Kevin Burrage,49,3
6,Alfan Farizki Wicaksono,55522888300,13104011100,Ayu Purwarianti,9,3
30,Krzysztof Janowicz,13610913700,55426308900,Peng Ji,4,3
5,Wahyu Catur Wibowo,56126778500,56592813500,undefined Widodo,2,3
6,Alfan Farizki Wicaksono,55522888300,6601919335,Sunghyon Myaeng,18,3
4,Setiadi Yazid,6506236236,57190743208,Mukhlis Amien,3,3
4,Setiadi Yazid,6506236236,56118926700,Aries Fitriawan,3,3
10,Aniati Murni Arymurthy,36815724000,56119401500,Devvi Sarwinda,6,3
3,Puji Rahayu,55514008400,57189256576,Nuralamsah Zulkarnaim,2,3
6,Yudho Giri Sucahyo,6507465058,57193485049,Lukman Lukman,2,3
3,Betty Purwandari,56716397400,57195612312,Iik Wilarso,0,3
6,Yudho Giri Sucahyo,6507465058,56119371400,Pinkie Anggia,2,3
7,Bayu Anggorojati,36991829400,6602529684,Sofoklis A. Kyriazakos,10,3
3,Betty Purwandari,56716397400,14021131100,Indra Budi,7,3
4,Muhammad Rifki Shihab,56363073800,56626063000,Ave Adriana Pinem,3,3
1,Izzah Fadhilah Akmaliah,57200217166,55514008400,Puji Rahayu,3,3
10,Aniati Murni Arymurthy,36815724000,56119246100,Nursidik Heru Praptono,3,3
7,Yingjie Hu,56442825900,14014149800,Cynthia L. Chandler,6,3
3,Judhi Santoso,53264786200,7006010423,Peter M.A. Sloot,33,3
3,Nazifa Karima,56413035400,14014149800,Cynthia L. Chandler,6,3
3,Nazifa Karima,56413035400,56113121200,Adam I. Shepherd,4,3
1,Vektor Dewanto,56595210300,57202899749,Aprinaldi Jasa Mantau,3,3
6,Dana Indra Sensuse,53264793000,57210766788,Ardye Amando Pratama,1,3
6,Dana Indra Sensuse,53264793000,57193492884,Ahmad Fauzie,1,3
2,Belawati H. Widjaja,24537903000,24536664300,Fordlumban Gaol,6,3
3,Nazifa Karima,56413035400,55426308900,Peng Ji,4,3
3,Nazifa Karima,56413035400,6701464856,Suzanne M.C. Carbotte,34,3
9,Harry Budi Santoso,55396730800,57193828874,Zahra Sharfina,1,3
0,Maria Susan Anggreainy,57200074279,8921529200,Rahmat Widyanto,8,3
3,Nazifa Karima,56413035400,7003524142,Robert A. Arko,6,3
3,Nazifa Karima,56413035400,56442825900,Yingjie Hu,7,3
2,Dwi M.J. Purnomo,57188984882,57205093224,A. Bowolaksono,7,3
8,Muhammad Anwar Ma’sum,54974181100,56032320700,Robeth Rahmatullah,4,3
9,Harry Budi Santoso,55396730800,57193833463,Malikus Sumadyo,2,3
3,Nazifa Karima,56413035400,7005575114,Peter Howard Wiebe,47,3
4,Setiadi Yazid,6506236236,6503996710,Ito Wasito,5,3
3,Ave Adriana Pinem,56626063000,14021131100,Indra Budi,7,3
2,Dwi M.J. Purnomo,57188984882,57202899749,Aprinaldi Jasa Mantau,3,3
7,Simon Razniewski,37117560500,56406407700,Radityo Eko Prasojo,3,3
9,Michelle Cheatham,13806682500,55426308900,Peng Ji,4,3
6,Heru Suhartanto,16423632300,55396730800,Harry Budi Santoso,9,3
6,Heru Suhartanto,16423632300,6603537195,L. T. Handoko,10,3
30,Krzysztof Janowicz,13610913700,7102737492,Lisa Raymond,4,3
32,Pascal Hitzler,8876646400,55426308900,Peng Ji,4,3
5,Wahyu Catur Wibowo,56126778500,6505807438,Eko Kuswardono Budiardjo,4,3
32,Pascal Hitzler,8876646400,50262989400,Kunal Sengupta,6,3
3,Betty Purwandari,56716397400,55514008400,Puji Rahayu,3,3
6,Dana Indra Sensuse,53264793000,57193493583,Rahmi Imanda,1,3
2,Widijanto Satyo Nugroho,57193834555,24176993000,Petrus Mursanto,10,3
1,Ika Arthalia Wulandari,57200213020,55514008400,Puji Rahayu,3,3
2,Widijanto Satyo Nugroho,57193834555,55625531300,Ari Wibisono,7,3
1,Muhammad Ihsan Mas,57202781445,57188976180,Timotius Devin,1,3
7,Ari Wibisono,55625531300,57193825322,Rindra Wiska,1,3
6,Dana Indra Sensuse,53264793000,57203115312,Anissa Edwita,0,3
8,Adila Alfa Krisnadhi,23467371600,50262989400,Kunal Sengupta,6,3
3,Arida Ferti Syafiandini,57189340228,56118926700,Aries Fitriawan,3,3
3,Arida Ferti Syafiandini,57189340228,57190743208,Mukhlis Amien,3,3
18,Wisnu Jatmiko,8568432600,55659657300,D. Widiyanto,2,3
2,Handrie Noprisson,57189267265,57193485049,Lukman Lukman,2,3
10,L. T. Handoko,6603537195,54797353100,A. A. Waskita,2,3
10,Petrus Mursanto,24176993000,57202899749,Aprinaldi Jasa Mantau,3,3
2,Handrie Noprisson,57189267265,57200214510,Deki Satria,1,3
10,Petrus Mursanto,24176993000,54973804500,Elly Matul Imah,6,3
47,Peter Howard Wiebe,7005575114,7003679538,Tim Finin,46,3
2,Laksmita Rahadianti,55513678400,57193080144,Faouzi Alaya Cheikh,11,3
4,undefined Meyliana,57203859161,24536664300,Fordlumban Gaol,6,3
6,Bobby Achirul Awal Nazief,6508196587,57203104388,Daniel A. Reed,34,3
9,Achmad Nizar Hidayanto,57205093001,57188979780,Arfive Gandhi,2,3
2,Handrie Noprisson,57189267265,57210766788,Ardye Amando Pratama,1,3
10,Petrus Mursanto,24176993000,54974181300,Faris Al Afif,3,3
6,Puspa Indahati Sandhyaduhita,56118787200,56461394900,Kasiyah,4,3
4,Ida Nurhaida,55625457200,24468719300,Ruli Manurung,12,3
4,undefined Meyliana,57203859161,57202577227,Harco Leslie Hendric Spits Warnars,7,3
18,Wisnu Jatmiko,8568432600,57189241716,Arie Rachmad Syulistyo,1,3
4,Fajri Koto,56572738100,7202683282,Tomoki Toda,28,3
4,Fajri Koto,56572738100,36141167700,Graham Neubig,17,3
7,Zainal A.Hasibuan,57203922071,55371811200,Sfenrianto Sfenrianto,4,3
10,Petrus Mursanto,24176993000,54975567300,Muhamad Nur Fajar,3,3
6,Puspa Indahati Sandhyaduhita,56118787200,6508196587,Bobby Achirul Awal Nazief,6,3
6,Puspa Indahati Sandhyaduhita,56118787200,55885685300,Ika Chandra Hapsari,3,3
18,Wisnu Jatmiko,8568432600,35365171900,W. Pambuko,3,3
3,Dewa Made Sri Arsa,57193834508,54974181500,Muhammad Febrian Rachmadi,5,3
7,Zainal A.Hasibuan,57203922071,25646715100,Asep Wahyudin,1,3
2,Suryana Setiawan,56110326700,57193048432,Antonio Cerone,9,3
8,Adila Alfa Krisnadhi,23467371600,57191668076,Md Kamruzzaman Sarker,3,3
2,Handrie Noprisson,57189267265,57200213020,Ika Arthalia Wulandari,1,3
10,Petrus Mursanto,24176993000,56576402900,Bayu Tenoyo,1,3
11,Sakriani Sakti,12807978200,56572738100,Fajri Koto,4,3
13,Satoshi Nakamura,57037487300,56572738100,Fajri Koto,4,3
8,Adila Alfa Krisnadhi,23467371600,56443561000,Holly T. Ferguson,3,3
5,Adi Wibowo,57205972690,54974181300,Faris Al Afif,3,3
7,Zainal A.Hasibuan,57203922071,56596678800,A. A.Gede Yudhi Paramartha,2,3
9,Achmad Nizar Hidayanto,57205093001,57195904726,Bruno Sablan,0,3
6,Puspa Indahati Sandhyaduhita,56118787200,56716397400,Betty Purwandari,3,3
16,Kongkiti Peter Phusavat,13403740100,6506236074,Pekka Kess,8,3
10,Petrus Mursanto,24176993000,55625658800,I. Putu Edy Suardiyana Putra,3,3
4,Edy Winarno,56049606100,6506899735,Agus Harjoko,8,3
3,Evi Yulianti,57200186028,35611399700,Mirna Adriani,7,3
3,Aries Fitriawan,56118926700,57190743208,Mukhlis Amien,3,3
6,Bobby Achirul Awal Nazief,6508196587,56716397400,Betty Purwandari,3,3
10,Petrus Mursanto,24176993000,11840021200,Benyamin Kusumoputro,10,3
9,Achmad Nizar Hidayanto,57205093001,56411854200,Henry Antonius Eka Widjaja,2,3
3,Evi Yulianti,57200186028,56254255800,Falk Scholer,19,3
3,Evi Yulianti,57200186028,7006788293,W. Bruce Croft,66,3
7,Mirna Adriani,35611399700,56118795700,Andros Tjandra,6,3
10,Petrus Mursanto,24176993000,43061741400,Budi Wiweko,7,3
3,Aprinaldi Jasa Mantau,57202899749,57189241716,Arie Rachmad Syulistyo,1,3
10,Petrus Mursanto,24176993000,56119401500,Devvi Sarwinda,6,3
8,Adila Alfa Krisnadhi,23467371600,55625531300,Ari Wibisono,7,3
4,I. Putu Satwika,55625606200,55014602700,Muhammad Iqbal Tawakal,3,3
4,Robeth Rahmatullah,56032320700,55625606200,I. Putu Satwika,4,3
10,Petrus Mursanto,24176993000,7005646496,Kousuke Sekiyama,18,3
4,undefined Meyliana,57203859161,56411854200,Henry Antonius Eka Widjaja,2,3
8,Adila Alfa Krisnadhi,23467371600,55426308900,Peng Ji,4,3
6,Puspa Indahati Sandhyaduhita,56118787200,56626091000,Haya Rizqi Fajrina,1,3
3,Evi Yulianti,57200186028,55813086900,Hisar Maruli Manurung,2,3
4,undefined Meyliana,57203859161,57195904726,Bruno Sablan,0,3
4,Edy Winarno,56049606100,8876439700,Edi Winarko,7,3
18,Wisnu Jatmiko,8568432600,7101883099,Takayuki Matsuno,13,3
5,Adi Wibowo,57205972690,7005646496,Kousuke Sekiyama,18,3
6,Bobby Achirul Awal Nazief,6508196587,57194407913,Haemiwan Z. Fathony,1,3
10,Petrus Mursanto,24176993000,57188984882,Dwi M.J. Purnomo,2,3
10,Petrus Mursanto,24176993000,54974181500,Muhammad Febrian Rachmadi,5,3
5,Adi Wibowo,57205972690,36037263500,Toshino Fukuda,58,3
2,Indra Hermawan,55625519100,55014602700,Muhammad Iqbal Tawakal,3,3
10,Petrus Mursanto,24176993000,24366963800,Doni Hikmat Ramdhan,9,3
18,Wisnu Jatmiko,8568432600,7102069340,Furnihito Arai,41,3
4,Harjanto Prabowo,57210847043,57202577227,Harco Leslie Hendric Spits Warnars,7,3
4,Lisa Raymond,7102737492,7003679538,Tim Finin,46,3
4,Harjanto Prabowo,57210847043,24536664300,Fordlumban Gaol,6,3
8,Agus Harjoko,6506899735,8876439700,Edi Winarko,7,3
10,Petrus Mursanto,24176993000,57193825322,Rindra Wiska,1,3
9,Achmad Nizar Hidayanto,57205093001,39761245500,Rika Kharlina Ekawati,1,3
8,Adila Alfa Krisnadhi,23467371600,7003679538,Tim Finin,46,3
5,Grafika Jati,55490339500,57202899749,Aprinaldi Jasa Mantau,3,3
9,Achmad Nizar Hidayanto,57205093001,16309200100,Pornthep Anussornnitisarn,9,3
2,Laksmita Rahadianti,55513678400,57204767591,Sule Yildirim-Yayilgan,7,3
10,Petrus Mursanto,24176993000,36037263500,Toshino Fukuda,58,3
4,Andreas Febrian,36987333000,54975567300,Muhamad Nur Fajar,3,3
1,Dadan Hardianto,6504731736,55625410200,Erdefi Rakun,3,3
18,Wisnu Jatmiko,8568432600,9334901600,T. Basaruddin,7,3
9,Achmad Nizar Hidayanto,57205093001,55813086900,Hisar Maruli Manurung,2,3
9,Achmad Nizar Hidayanto,57205093001,35611399700,Mirna Adriani,7,3
9,Achmad Nizar Hidayanto,57205093001,56626091000,Haya Rizqi Fajrina,1,3
2,Suci Fadhilah,57189246699,36863370000,Wade H. Goodridge,5,3
9,Achmad Nizar Hidayanto,57205093001,57202577227,Harco Leslie Hendric Spits Warnars,7,3
6,Elly Matul Imah,54973804500,55396194200,I. Made Agus Setiawan,4,3
10,Benyamin Kusumoputro,11840021200,57201603532,Hary Budiarto,5,3
9,Achmad Nizar Hidayanto,57205093001,24536664300,Fordlumban Gaol,6,3
7,Ali Shariq Imran,56109077100,57193080144,Faouzi Alaya Cheikh,11,3
9,Achmad Nizar Hidayanto,57205093001,57207598085,Annisa Monicha Sari,0,3
7,Ali Shariq Imran,56109077100,57204767591,Sule Yildirim-Yayilgan,7,3
18,Wisnu Jatmiko,8568432600,55015183800,Ary Noviyanto,5,3
11,Faouzi Alaya Cheikh,57193080144,57204767591,Sule Yildirim-Yayilgan,7,3
8,Adila Alfa Krisnadhi,23467371600,55514008400,Puji Rahayu,3,3
18,Wisnu Jatmiko,8568432600,55625371200,M. Eka Suryana,3,3
6,Elly Matul Imah,54973804500,36987333000,Andreas Febrian,4,3
1,Timotius Devin,57188976180,57202778723,Lintang Adyuta Sutawika,2,3
10,Benyamin Kusumoputro,11840021200,7102069340,Furnihito Arai,41,3
2,Suci Fadhilah,57189246699,55396730800,Harry Budi Santoso,9,3
9,Achmad Nizar Hidayanto,57205093001,57204156065,Theresia Wati,1,3
18,Wisnu Jatmiko,8568432600,24366963800,Doni Hikmat Ramdhan,9,3
2,Pinkie Anggia,56119371400,56119319400,Siti Rohajawati,2,3
58,Toshino Fukuda,36037263500,36987333000,Andreas Febrian,4,3
58,Toshino Fukuda,36037263500,35365171900,W. Pambuko,3,3
3,Rahmad Mahendra,55314037600,24468719300,Ruli Manurung,12,3
6,R. Yugo Kartono Isal,6507865865,35586971600,Alistair M. Moffat,37,3
9,Achmad Nizar Hidayanto,57205093001,57200186028,Evi Yulianti,3,3
8,Adila Alfa Krisnadhi,23467371600,57200213020,Ika Arthalia Wulandari,1,3
2,Andie Setiyoko,56237045300,56200121800,Rahmat Arief,1,3
4,Peng Ji,55426308900,56113121200,Adam I. Shepherd,4,3
9,Achmad Nizar Hidayanto,57205093001,57193834555,Widijanto Satyo Nugroho,2,3
4,Adam I. Shepherd,56113121200,7003679538,Tim Finin,46,3
4,Peng Ji,55426308900,7005575114,Peter Howard Wiebe,47,3
7,Ari Wibisono,55625531300,57188977443,Sumarsih Condroayu Purbarani,1,3
7,Zainal A.Hasibuan,57203922071,6701908788,Stéphane Bressan,16,3
7,Zainal A.Hasibuan,57203922071,55893882700,Farisya Setiadi,2,3
58,Toshino Fukuda,36037263500,7101883099,Takayuki Matsuno,13,3
9,Achmad Nizar Hidayanto,57205093001,55014232200,Larastri Kumaralalita,2,3
58,Toshino Fukuda,36037263500,7102069340,Furnihito Arai,41,3
9,Achmad Nizar Hidayanto,57205093001,56268555600,Prahastiwi Utari,1,3
3,Fauzi F. Jovan,41861831500,36987333000,Andreas Febrian,4,3
2,Muhammad Hafizhuddin Hilman,57193832526,55490339500,Grafika Jati,5,3
2,Laksmita Rahadianti,55513678400,56109077100,Ali Shariq Imran,7,3
9,Achmad Nizar Hidayanto,57205093001,57203922071,Zainal A.Hasibuan,7,3
10,Kerstin A. Lehnert,24171247000,8902317200,Mark P. Schildhauer,20,2
11,Carlo Vallati,25927652200,56764616500,Davide Sommacampagna,2,2
11,Carlo Vallati,25927652200,55925235100,Giacomo Tanganelli,8,2
2,Nikolaos Zonidis,56426366300,23470097100,Alessandro Mamelli,7,2
2,Ade Azurat,8980537200,57193693925,Reza Mauliadi,1,2
7,Budi Wiweko,43061741400,57189241716,Arie Rachmad Syulistyo,1,2
11,Carlo Vallati,25927652200,6602669130,Enzo Mingozzi,22,2
6,Yudho Giri Sucahyo,6507465058,55893882700,Farisya Setiadi,2,2
11,Carlo Vallati,25927652200,23470097100,Alessandro Mamelli,7,2
46,Tim Finin,7003679538,57031748000,Audrey Mickle,1,2
11,Carlo Vallati,25927652200,26644230600,Belén Martínez,3,2
7,Tom Narock,6504641182,55426308900,Peng Ji,4,2
2,Nikolaos Zonidis,56426366300,56764616500,Davide Sommacampagna,2,2
11,Carlo Vallati,25927652200,56426366300,Nikolaos Zonidis,2,2
7,Indra Budi,14021131100,57208426075,Erryan Sazany,1,2
7,Alessandro Mamelli,23470097100,56764616500,Davide Sommacampagna,2,2
7,Budi Wiweko,43061741400,57209497089,Alfred Boediman,0,2
4,Hanif Arief Wisesa,57189234078,36987333000,Andreas Febrian,4,2
10,Petrus Mursanto,24176993000,55396730800,Harry Budi Santoso,9,2
10,Petrus Mursanto,24176993000,6506236236,Setiadi Yazid,4,2
3,Belén Martínez,26644230600,23470097100,Alessandro Mamelli,7,2
3,Belén Martínez,26644230600,56764616500,Davide Sommacampagna,2,2
10,Petrus Mursanto,24176993000,55014342100,Iis Solichah,1,2
7,Budi Wiweko,43061741400,57209506010,Beno K. Pradekso,0,2
11,Carlo Vallati,25927652200,55361060100,Novella Buonaccorsi,3,2
11,Carlo Vallati,25927652200,37017591800,Nicola Valdambrini,2,2
7,Tom Narock,6504641182,16031129800,Douglas Fils,2,2
2,Nikolaos Zonidis,56426366300,26644230600,Belén Martínez,3,2
8,Giacomo Tanganelli,55925235100,55361060100,Novella Buonaccorsi,3,2
2,Nicola Valdambrini,37017591800,56426366300,Nikolaos Zonidis,2,2
2,Maya Retno Ayu Setyautami,56523330500,56523314900,Daya Adianto,1,2
7,Budi Wiweko,43061741400,55625519100,Indra Hermawan,2,2
7,Tom Narock,6504641182,57203774541,Matthew B. Jones,8,2
2,Ade Azurat,8980537200,8980537100,Tanja E.J. Vos,12,2
2,Ade Azurat,8980537200,8980537400,I. S.Wishnu B. Prasetya,6,2
3,Novella Buonaccorsi,55361060100,56764616500,Davide Sommacampagna,2,2
8,Matthew B. Jones,57203774541,24171247000,Kerstin A. Lehnert,10,2
7,Tom Narock,6504641182,8902317200,Mark P. Schildhauer,20,2
3,Novella Buonaccorsi,55361060100,26644230600,Belén Martínez,3,2
6,Víctor Rodríguez-Doncel,35204031900,56982672500,Reihaneh Amini,2,2
8,Giacomo Tanganelli,55925235100,37017591800,Nicola Valdambrini,2,2
8,Giacomo Tanganelli,55925235100,56426366300,Nikolaos Zonidis,2,2
7,Budi Wiweko,43061741400,56032156100,Ikhsanul Habibie,4,2
3,Novella Buonaccorsi,55361060100,56426366300,Nikolaos Zonidis,2,2
3,Novella Buonaccorsi,55361060100,37017591800,Nicola Valdambrini,2,2
8,Giacomo Tanganelli,55925235100,26644230600,Belén Martínez,3,2
